id,question,slug,start_date,end_date,volume,liquidity,active,closed,outcomes,outcomePrices,volumeNum,liquidityNum,endDateIso,volume24hr,clobTokenIds,fpmmLive,competitive,approved,spread,oneDayPriceChange,lastTradePrice,bestBid,bestAsk,outcome_1,price_1,outcome_2,price_2,outcome_3,price_3
246504,[From kain.eth] Will Synthetix capture more single day fees than Bitcoin by September 8?,will-synthetix-capture-more-single-day-fees-than-bitcoin-by-september-8-from-kain-pt-eth,,,,,True,True,"[""Yes"", ""No""]","[""0.9999970154274231200650658433887384"", ""0.000002984572576879934934156611261630801""]",7105.61,544.05,2022-09-08,0,"[""67984301985363491830152934296744645459640104653491617379439904813691599720006"", ""65167267352522531621233953330822787354194770877941283964748926546159574581154""]",True,0,True,1,0,0,0,1,Yes,99.99970154274232,No,0.00029845725768799347,,
246527,"Will $ETH be above $1,700 on June 17?",will-eth-be-above-1700-on-june-17,,,,,True,True,"[""Yes"", ""No""]","[""0.000001373680928256959225239132264080049"", ""0.9999986263190717430407747608677359""]",125378.06,86.73,2022-06-17,0,"[""62622436664750208568888566798553718938782739615670770257415971023909564156192"", ""41327066895588116095670867119607897135150908983005604879264810872384952851855""]",True,0,True,1,0,0,0,1,Yes,0.00013736809282569593,No,99.99986263190718,,
246532,"Will $ETH hit $1,000 or $2,000 first? ",will-eth-hit-1000-or-2000-first-1,,,,,True,True,"[""$1,000"", ""$2,000""]","[""0.9999988409329829801846155485864481"", ""0.000001159067017019815384451413551854724""]",7971.68,707.65,2023-01-01,0,"[""53280651038552135066206920097108391595581964347611290541976551004192333431570"", ""64737227478882835181999662740003524968277378255915550991188899270433983638133""]",True,0,True,1,0,0,0,1,"$1,000",99.99988409329829,"$2,000",0.00011590670170198154,,
246536,"Will the Ethereum Merge (EIP-3675) occur by November 1, 2022?",will-the-ethereum-merge-eip-3675-occur-by-november-1-2022,,,,,True,True,"[""Yes"", ""No""]","[""0.9999994240810647833821493787443973"", ""0.0000005759189352166178506212556027433981""]",80532.01,75.16,2022-11-01,0,"[""69999879018316098402445853025294859958932161263908891282483947192880394030518"", ""100694248283746292197381122040966418729415613447931670685921703796361769168861""]",True,0,True,1,0,0,0,1,Yes,99.99994240810648,No,5.759189352166178e-05,,
246538,Will $ETH hit 3 digits (sub $1000) by June 30?,will-ethereum-eth-hit-3-digits-by-june-30,,,,,True,True,"[""Yes"", ""No""]","[""0.9999957877357875068784680131042069"", ""0.000004212264212493121531986895793074536""]",31884.7,946.67,2022-06-30,0,"[""53757142031544867068260552196724173499526466751761466917903202747380991453542"", ""43140601365969520365105996096091225607580234588882911010468527093321586091371""]",True,0,True,1,0,0,0,1,Yes,99.99957877357875,No,0.0004212264212493122,,
246563,"Will $ETH be above $1,100 on June 24?",will-eth-be-above-1100-on-june-24,,,,,True,True,"[""Yes"", ""No""]","[""0.9999974920567831241942154402193019"", ""0.000002507943216875805784559780698065498""]",506060.14,101.54,2022-06-24,0,"[""106441514062073626611129956168341507397891725683914503948384630521079237587789"", ""64971504333684454458894002432415736759175347177380451620693010693157220668342""]",True,0,True,1,0,0,0,1,Yes,99.99974920567831,No,0.0002507943216875806,,
246574,Will the floor price of Ryder Ripps BAYC (RR/BAYC) be above 1 ETH on June 30?,will-the-floor-price-of-ryder-ripps-bayc-rrbayc-be-above-1-eth-on-june-30,,,,,True,True,"[""Yes"", ""No""]","[""0.5035844995570528170952210728243223"", ""0.4964155004429471829047789271756777""]",13132.95,370.83,2022-06-30,0,"[""45418091398358758251654714455601507942858132910470377078974853605496911471542"", ""103963197245523991877074897910301812030351056867883621278917275787826078186418""]",True,0,True,1,0,0,0,1,Yes,50.35844995570529,No,49.64155004429472,,
246575,Will the floor price of Bored Apes be above 90 ETH on June 30?,will-the-floor-price-of-bored-apes-be-above-90-eth-on-june-30,,,,,True,True,"[""Yes"", ""No""]","[""0.9999966186062030342253911674899457"", ""0.000003381393796965774608832510054259838""]",19762.34,100.05,2022-06-30,0,"[""40280297891765336738527172895378752406906320493427382507737484133605142590662"", ""48537430244420575562856128782270399104607254647867001888889426751767467984531""]",True,0,True,1,0,0,0,1,Yes,99.99966186062031,No,0.00033813937969657745,,
246589,"Will $ETH be above $1,200 on July 1?",will-eth-be-above-1200-on-july-1,,,,,True,True,"[""Yes"", ""No""]","[""0.00000104580495599385910444879961802232"", ""0.999998954195044006140895551200382""]",353885.11,104.4,2022-07-01,0,"[""23524343204745996710492795385834535675756497436523447151139590328737431282666"", ""70617084946962644427501420627130176626494607953670535857480326296927694355914""]",True,0,True,1,0,0,0,1,Yes,0.00010458049559938592,No,99.9998954195044,,
246631,"Will $ETH be above $1,000 on July 8?",will-eth-be-above-1000-on-july-8,,,,,True,True,"[""Yes"", ""No""]","[""0.999998126644594813588868896135402"", ""0.000001873355405186411131103864598021107""]",129877.57,85.23,2022-07-08,0,"[""4303623359382900507750402274707717884088264949399231176009973050313257303887"", ""91328408505428896115320305285654418731915290400340811459438904158350286323537""]",True,0,True,1,0,0,0,1,Yes,99.99981266445948,No,0.0001873355405186411,,
246659,Will Bitcoin or Ethereum perform better in July 2022?,will-bitcoin-or-ethereum-perform-better-in-july-2022,,,,,True,True,"[""Bitcoin"", ""Ethereum""]","[""0.0000006764182435444941549750253170661972"", ""0.9999993235817564555058450249746829""]",837.66,4.82,2022-08-01,0,"[""113430933585734602526014349487600962988791504796687567353785739125070863774868"", ""42813801449114145823491453046430713023950507759436375748639419962750511322628""]",True,0,True,1,0,0,0,1,Bitcoin,6.764182435444942e-05,Ethereum,99.99993235817564,,
246676,"Will $ETH be above $1,200 on July 15?",will-eth-be-above-1200-on-july-15,,,,,True,True,"[""Yes"", ""No""]","[""0.9999993139226422846171638843348127"", ""0.0000006860773577153828361156651873252102""]",172953.52,174.55,2022-07-15,0,"[""15207865772145935675068385288940214042784016072246923047409858070254007589491"", ""83305630155062359594982758382462323694193644629887338524586128080483442113366""]",True,0,True,1,0,0,0,1,Yes,99.99993139226423,No,6.860773577153829e-05,,
246682,Will the floor price of Bored Apes be above 100 ETH on July 18?,will-the-floor-price-of-bored-apes-be-above-100-eth-on-july-18,,,,,True,True,"[""Yes"", ""No""]","[""0.000001145866224536064597492413059569126"", ""0.9999988541337754639354025075869404""]",5029.83,100.03,2022-07-18,0,"[""69340502787228905814020639513642761275138713373267308526305503690616021102092"", ""48967416336882844301704323425991531044367651617858938700876401334051500908545""]",True,0,True,1,0,0,0,1,Yes,0.00011458662245360647,No,99.99988541337754,,
246685,Will Joe Biden's FiveThirtyEight approval rating be 38.0% or higher on July 21?,will-joe-bidens-fivethirtyeight-approval-rating-be-38pt0-or-higher-on-july-21,,,,,True,True,"[""Yes"", ""No""]","[""0.0000005912324568237529423766101033491871"", ""0.9999994087675431762470576233898967""]",13065.09,199.82,2022-07-21,0,"[""65559400321389884549803343005624697194081521578009803098479348217125439693848"", ""96725485839217692936376646878830815238779823764785227044856372212745335850739""]",True,0,True,1,0,0,0,1,Yes,5.912324568237529e-05,No,99.99994087675432,,
246715,"Will $ETH fall below $1,000 by July 31?",will-eth-fall-below-1000-by-july-31,,,,,True,True,"[""Yes"", ""No""]","[""0.000001499963456347988274105753963628074"", ""0.9999985000365436520117258942460364""]",68574.62,101.01,2022-07-31,0,"[""104572394690857646551049343429068684024230565441894732047246514405475312966934"", ""21858817649174674663192427318356190073574998839431750880784580237563298592925""]",True,0,True,1,0,0,0,1,Yes,0.00014999634563479884,No,99.99985000365437,,
246727,"Will $ETH be above $1,200 on July 22?",will-eth-be-above-1200-on-july-22,,,,,True,True,"[""Yes"", ""No""]","[""0.9999990676490456293587926292103327"", ""0.0000009323509543706412073707896673323728""]",36274.07,545.15,2022-07-22,0,"[""75869697643125059340754652928497158948715020119906746268630815858918605419245"", ""105816356674456714718116045279752567824564265294137014291563908319807206738408""]",True,0,True,1,0,0,0,1,Yes,99.99990676490457,No,9.323509543706412e-05,,
246766,"Will $ETH hit $1,000 or $2,000 first?$",will-eth-hit-1000-or-2000-first,,,,,True,True,"[""$1,000"", ""$2,000""]","[""0.000001202557613203934193638731197032887"", ""0.999998797442386796065806361268803""]",18179.93,1659.53,2023-01-01,0,"[""8371396750092742388279182407944552553422557190910821835217894240503595793721"", ""42480395538779356959811560243556938957105398455009634274438916220589905049188""]",True,0,True,1,0,0,0,1,"$1,000",0.00012025576132039343,"$2,000",99.99987974423868,,
246767,Will the floor price of Bored Apes be above 90 ETH on July 25?,will-the-floor-price-of-bored-apes-be-above-90-eth-on-july-25,,,,,True,True,"[""Yes"", ""No""]","[""0.0000006903805118487435894013601626199253"", ""0.9999993096194881512564105986398374""]",9612.58,100.03,2022-07-25,0,"[""11291592467429166822652532354762188650317911454760196739798108052340529292650"", ""15455691238262937419721546905693891739771007787861383939510900654563651320089""]",True,0,True,1,0,0,0,1,Yes,6.903805118487436e-05,No,99.99993096194882,,
246782,Will Joe Biden's FiveThirtyEight approval rating be 37.0% or higher on July 28?,will-joe-bidens-fivethirtyeight-approval-rating-be-37pt0-or-higher-on-july-28,,,,,True,True,"[""Yes"", ""No""]","[""0.9999992412140977121318007092442861"", ""0.0000007587859022878681992907557139091031""]",5397,100.09,2022-07-28,0,"[""27209504578029092138052450692224768846500081684758242411403103212113055314217"", ""14842633546107836487746335058053304503383428543106083023941885001646732458326""]",True,0,True,1,0,0,0,1,Yes,99.99992412140976,No,7.587859022878682e-05,,
246795,"Will $ETH be above $1,600 on July 29?",will-eth-be-above-1600-on-july-29,,,,,True,True,"[""Yes"", ""No""]","[""0.9999993070232587790858553999363811"", ""0.0000006929767412209141446000636189065294""]",89854.12,102.64,2022-07-29,0,"[""55268794933983864700537816996397894553629687869836278952716505307270452738135"", ""62059669627062543651186145749327166569847746075996858450391006232051813777129""]",True,0,True,1,0,0,0,1,Yes,99.99993070232588,No,6.929767412209141e-05,,
246857,Will Joe Biden's FiveThirtyEight approval rating be 39.0% or higher on August 4?,will-joe-bidens-fivethirtyeight-approval-rating-be-39pt0-or-higher-on-august-4,,,,,True,True,"[""Yes"", ""No""]","[""0.9999994356070085005152745352513639"", ""0.0000005643929914994847254647486360844777""]",16351.24,100.09,2022-08-04,0,"[""56307324137620818587655654904552075422956830592826652837863337564221511856877"", ""28280757907245734319343061182180964681937140513856260633339482230143075343867""]",True,0,True,1,0,0,0,1,Yes,99.99994356070086,No,5.643929914994848e-05,,
246877,"Will $ETH be above $1,700 on August 5?",will-eth-be-above-1700-on-august-5,,,,,True,True,"[""Yes"", ""No""]","[""0.0000006693205581647427239038974411008977"", ""0.9999993306794418352572760961025589""]",79666.24,100.91,2022-08-08,0,"[""64580709171823759133753808709601465555981116190363777457986632597393760974820"", ""32699348793340378676144391004726184703794128169205812633718244518280954656073""]",True,0,True,1,0,0,0,1,Yes,6.693205581647427e-05,No,99.99993306794418,,
246921,"Will $ETH be above $1,700 on August 12?",will-eth-be-above-1700-on-august-12,,,,,True,True,"[""Yes"", ""No""]","[""0.9999978301398024920959790052517024"", ""0.000002169860197507904020994748297615981""]",85143.62,135.48,2022-08-12,0,"[""23554102777456967596164324743313130847823356611237720299070726677244420742339"", ""70222665209438793071971949068920506837656599412809530810110675180141025027295""]",True,0,True,1,0,0,0,1,Yes,99.99978301398025,No,0.0002169860197507904,,
246924,Will Joe Biden's FiveThirtyEight approval rating be 39.0% or higher on August 11?,will-joe-bidens-fivethirtyeight-approval-rating-be-39pt0-or-higher-on-august-11,,,,,True,True,"[""Yes"", ""No""]","[""0.9999993145443340447739103980427989"", ""0.0000006854556659552260896019572010796952""]",4303.52,100.03,2022-08-11,0,"[""115690304149230503780286807990457235074147701564659413336777297505091512876239"", ""100532136530683200930179765631201232502316568723947908835176768268117159100930""]",True,0,True,1,0,0,0,1,Yes,99.9999314544334,No,6.85455665955226e-05,,
246955,Will the floor price of CryptoPunks be 75 ETH or above on August 19?,will-the-floor-price-of-cryptopunks-be-75-eth-or-above-on-august-19,,,,,True,True,"[""Yes"", ""No""]","[""0.0000007984449227232943542468747500778203"", ""0.9999992015550772767056457531252499""]",31422.12,100.07,2022-08-19,0,"[""42394890511872901298511769244104496865170683886014670347932559811003145758993"", ""76924930152598342820748690035829652800830697583633066907238785458804034557898""]",True,0,True,1,0,0,0,1,Yes,7.984449227232943e-05,No,99.99992015550772,,
246959,Will Joe Biden's FiveThirtyEight approval rating be 40.0% or higher on August 18?,will-joe-bidens-fivethirtyeight-approval-rating-be-40pt0-or-higher-on-august-18,,,,,True,True,"[""Yes"", ""No""]","[""0.9999982137245235017751291420181315"", ""0.000001786275476498224870857981868474453""]",8880.38,100.11,2022-08-18,0,"[""108612813878679733166106742952313440482676697638236752770955841491683016413150"", ""76338706762963768478133588069989364859173039782045594183460320962016308091935""]",True,0,True,1,0,0,0,1,Yes,99.99982137245235,No,0.0001786275476498225,,
246961,Will ETH hit $2000 by August 19?,will-eth-hit-2000-by-august-19,,,,,True,True,"[""Yes"", ""No""]","[""0.9999985486398454074447640364108715"", ""0.000001451360154592555235963589128532816""]",9029.03,470.76,2022-08-20,0,"[""29400925889385223119130715986186696944761362338841502631692919998483543750867"", ""39965424959330876549014029041447107643728623565161675398630305439490049337443""]",True,0,True,1,0,0,0,1,Yes,99.99985486398454,No,0.00014513601545925554,,
246975,"Will the Ethereum Merge (EIP-3675) occur by September 16, 2022?",will-the-ethereum-merge-eip-3675-occur-by-september-16-2022,,,,,True,True,"[""Yes"", ""No""]","[""0.9999985369333438031413455415951256"", ""0.000001463066656196858654458404874394771""]",88841.41,762.08,2022-09-16,0,"[""21332539022522457685831768425330332401223245877085775515197305754415688335114"", ""80836090280216465681086437504827649266758121392520487266476902091743062399565""]",True,0,True,1,0,0,0,1,Yes,99.99985369333439,No,0.00014630666561968588,,
246980,"Will $ETH be above $1,900 on August 19?",will-eth-be-above-1900-on-august-19,,,,,True,True,"[""Yes"", ""No""]","[""0.0000008940468354007299822253956539268857"", ""0.9999991059531645992700177746043461""]",90909.23,100.14,2022-08-19,0,"[""17704958019745041599002882318222597273339365731485860134551172979032812500589"", ""51372187039596502833893661174051328473405219247194861947880004274250991364622""]",True,0,True,1,0,0,0,1,Yes,8.9404683540073e-05,No,99.99991059531645,,
247041,Will Joe Biden's FiveThirtyEight approval rating be 41.0% or higher on August 31?,will-joe-bidens-fivethirtyeight-approval-rating-be-41pt0-or-higher-on-august-31,,,,,True,True,"[""Yes"", ""No""]","[""0.9999973286551129348156875672820319"", ""0.000002671344887065184312432717968052365""]",7104.17,100.07,2022-08-31,0,"[""101454896124346360246149892836855293505488544130726427191152175851731866890038"", ""111686975281783779628163007605300944998943317970457040753029210215598604723390""]",True,0,True,1,0,0,0,1,Yes,99.99973286551129,No,0.00026713448870651843,,
247043,"Will $ETH be above $1,600 on August 26?",will-eth-be-above-1600-on-august-26,,,,,True,True,"[""Yes"", ""No""]","[""0.0000004970437432042371026236182558245222"", ""0.9999995029562567957628973763817442""]",74613.53,10.07,2022-08-26,0,"[""94611321451956921162853475136315096437919369600484426968010321393480113733486"", ""42024372229562196308055479855697723912158837947340126993598942027588770579742""]",True,0,True,1,0,0,0,1,Yes,4.9704374320423714e-05,No,99.99995029562568,,
247044,Will the floor price of Bored Apes be 70 ETH or above on Aug 31?,will-the-floor-price-of-bored-apes-be-70-eth-or-above-on-aug-31,,,,,True,True,"[""Yes"", ""No""]","[""0.9999992416757695810190108926589653"", ""0.0000007583242304189809891073410347237273""]",10125.3,100.03,2022-08-31,0,"[""67985472031482834822806464050543014802920459281300351936975619561705914605905"", ""88846285028732394489548051406252475428023652276117787006443847537274358171567""]",True,0,True,1,0,0,0,1,Yes,99.99992416757696,No,7.583242304189809e-05,,
